activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,,,True,False,False,False,True,False,False,False,False,False,0cb,Refund,Refunds,True,False,True,Refund,True,True,True,False,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/Refund/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/Refund/{ID}'), ('describe', '/services/data/v52.0/sobjects/Refund/describe'), ('quickActions', '/services/data/v52.0/sobjects/Refund/quickActions'), ('layouts', '/services/data/v52.0/sobjects/Refund/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/Refund')])"
False,,,True,False,False,False,False,False,False,False,False,False,0dR,Refund Line Payment,Refund Line Payments,True,False,False,RefundLinePayment,True,True,True,False,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/RefundLinePayment/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/RefundLinePayment/{ID}'), ('describe', '/services/data/v52.0/sobjects/RefundLinePayment/describe'), ('quickActions', '/services/data/v52.0/sobjects/RefundLinePayment/quickActions'), ('layouts', '/services/data/v52.0/sobjects/RefundLinePayment/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/RefundLinePayment')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Jv,Relationship Domain,Relationship Domains,False,False,False,RelationshipDomain,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/RelationshipDomain/{ID}'), ('describe', '/services/data/v52.0/sobjects/RelationshipDomain/describe'), ('sobject', '/services/data/v52.0/sobjects/RelationshipDomain')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Ju,Relationship,Relationships,False,False,False,RelationshipInfo,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/RelationshipInfo/{ID}'), ('describe', '/services/data/v52.0/sobjects/RelationshipInfo/describe'), ('sobject', '/services/data/v52.0/sobjects/RelationshipInfo')])"
False,,,False,False,False,False,False,False,False,False,False,False,0VA,Remote Key Callout Event,Remote Key Callout Events,False,False,False,RemoteKeyCalloutEvent,False,False,False,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/RemoteKeyCalloutEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/RemoteKeyCalloutEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/RemoteKeyCalloutEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/RemoteKeyCalloutEvent')])"
False,,,False,False,False,False,False,False,False,False,False,False,00O,Report,Reports,False,False,True,Report,True,False,True,True,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/Report/{ID}'), ('listviews', '/services/data/v52.0/sobjects/Report/listviews'), ('describe', '/services/data/v52.0/sobjects/Report/describe'), ('sobject', '/services/data/v52.0/sobjects/Report')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Yv,Report Anomaly Event,Report Anomaly Events,False,False,False,ReportAnomalyEvent,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ReportAnomalyEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/ReportAnomalyEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/ReportAnomalyEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/ReportAnomalyEvent')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Z7,Report Anomaly Event Store,Report Anomaly Event Stores,True,False,True,ReportAnomalyEventStore,True,True,False,False,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/ReportAnomalyEventStore/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/ReportAnomalyEventStore/{ID}'), ('describe', '/services/data/v52.0/sobjects/ReportAnomalyEventStore/describe'), ('quickActions', '/services/data/v52.0/sobjects/ReportAnomalyEventStore/quickActions'), ('layouts', '/services/data/v52.0/sobjects/ReportAnomalyEventStore/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/ReportAnomalyEventStore')])"
False,Feed,ReportAnomalyEventStore,False,False,False,False,True,False,False,False,False,False,,Report Anomaly Event Store Feed,Report Anomaly Event Store Feed,False,False,False,ReportAnomalyEventStoreFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ReportAnomalyEventStoreFeed/{ID}'), ('describe', '/services/data/v52.0/sobjects/ReportAnomalyEventStoreFeed/describe'), ('sobject', '/services/data/v52.0/sobjects/ReportAnomalyEventStoreFeed')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Qu,Report Event,Report Events,False,False,False,ReportEvent,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ReportEvent/{ID}'), ('describe', '/services/data/v52.0/sobjects/ReportEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/ReportEvent')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Ol,Report Event Stream,Report Event Streams,False,False,False,ReportEventStream,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ReportEventStream/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/ReportEventStream/eventSchema'), ('describe', '/services/data/v52.0/sobjects/ReportEventStream/describe'), ('sobject', '/services/data/v52.0/sobjects/ReportEventStream')])"
False,Feed,Report,False,False,False,False,True,False,False,False,False,False,,Report Feed,Report Feed,False,False,False,ReportFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ReportFeed/{ID}'), ('describe', '/services/data/v52.0/sobjects/ReportFeed/describe'), ('sobject', '/services/data/v52.0/sobjects/ReportFeed')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Hw,Resource Absence,Resource Absences,True,False,True,ResourceAbsence,True,True,True,True,True,False,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/ResourceAbsence/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/ResourceAbsence/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/ResourceAbsence/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/ResourceAbsence/describe'), ('quickActions', '/services/data/v52.0/sobjects/ResourceAbsence/quickActions'), ('layouts', '/services/data/v52.0/sobjects/ResourceAbsence/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/ResourceAbsence')])"
False,ChangeEvent,ResourceAbsence,False,False,False,False,False,False,False,False,False,False,,Resource Absence Change Event,Resource Absence Change Event,False,False,False,ResourceAbsenceChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ResourceAbsenceChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/ResourceAbsenceChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/ResourceAbsenceChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/ResourceAbsenceChangeEvent')])"
False,Feed,ResourceAbsence,False,False,False,False,True,False,False,False,False,False,,Resource Absence Feed,Resource Absence Feed,False,False,False,ResourceAbsenceFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ResourceAbsenceFeed/{ID}'), ('describe', '/services/data/v52.0/sobjects/ResourceAbsenceFeed/describe'), ('sobject', '/services/data/v52.0/sobjects/ResourceAbsenceFeed')])"
False,History,ResourceAbsence,False,False,False,False,False,False,False,False,False,False,,Resource Absence History,Resource Absence History,False,False,False,ResourceAbsenceHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ResourceAbsenceHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/ResourceAbsenceHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/ResourceAbsenceHistory')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Kz,Resource Preference,Resource Preferences,True,False,True,ResourcePreference,True,True,True,False,True,False,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/ResourcePreference/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/ResourcePreference/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/ResourcePreference/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/ResourcePreference/describe'), ('layouts', '/services/data/v52.0/sobjects/ResourcePreference/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/ResourcePreference')])"
False,Feed,ResourcePreference,False,False,False,False,True,False,False,False,False,False,,Resource Preference Feed,Resource Preference Feed,False,False,False,ResourcePreferenceFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ResourcePreferenceFeed/{ID}'), ('describe', '/services/data/v52.0/sobjects/ResourcePreferenceFeed/describe'), ('sobject', '/services/data/v52.0/sobjects/ResourcePreferenceFeed')])"
False,History,ResourcePreference,False,False,False,False,False,False,False,False,False,False,,Resource Preference History,Resource Preference History,False,False,False,ResourcePreferenceHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ResourcePreferenceHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/ResourcePreferenceHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/ResourcePreferenceHistory')])"
False,,,True,False,False,False,True,False,False,False,False,False,2oN,Return Order,Return Orders,True,False,True,ReturnOrder,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/ReturnOrder/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/ReturnOrder/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/ReturnOrder/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/ReturnOrder/describe'), ('quickActions', '/services/data/v52.0/sobjects/ReturnOrder/quickActions'), ('layouts', '/services/data/v52.0/sobjects/ReturnOrder/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/ReturnOrder')])"
False,ChangeEvent,ReturnOrder,False,False,False,False,False,False,False,False,False,False,,Return Order Change Event,Return Order Change Event,False,False,False,ReturnOrderChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ReturnOrderChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/ReturnOrderChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/ReturnOrderChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/ReturnOrderChangeEvent')])"
False,Feed,ReturnOrder,False,False,False,False,True,False,False,False,False,False,,Return Order Feed,Return Order Feed,False,False,False,ReturnOrderFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ReturnOrderFeed/{ID}'), ('describe', '/services/data/v52.0/sobjects/ReturnOrderFeed/describe'), ('sobject', '/services/data/v52.0/sobjects/ReturnOrderFeed')])"
False,History,ReturnOrder,False,False,False,False,False,False,False,False,False,False,,Return Order History,Return Order History,False,False,False,ReturnOrderHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ReturnOrderHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/ReturnOrderHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/ReturnOrderHistory')])"
False,,,True,False,False,False,True,False,False,False,False,False,7FH,Return Order Item Adjustment,Return Order Item Adjustments,True,False,False,ReturnOrderItemAdjustment,True,True,True,False,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/ReturnOrderItemAdjustment/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/ReturnOrderItemAdjustment/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/ReturnOrderItemAdjustment/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/ReturnOrderItemAdjustment/describe'), ('layouts', '/services/data/v52.0/sobjects/ReturnOrderItemAdjustment/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/ReturnOrderItemAdjustment')])"
False,,,True,False,False,False,True,False,False,False,False,False,9Jj,Return Order Item Tax,Return Order Item Taxes,True,False,False,ReturnOrderItemTax,True,True,True,False,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/ReturnOrderItemTax/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/ReturnOrderItemTax/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/ReturnOrderItemTax/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/ReturnOrderItemTax/describe'), ('layouts', '/services/data/v52.0/sobjects/ReturnOrderItemTax/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/ReturnOrderItemTax')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Sn,Return Order Line Item,Return Order Line Items,True,False,True,ReturnOrderLineItem,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/ReturnOrderLineItem/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/ReturnOrderLineItem/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/ReturnOrderLineItem/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/ReturnOrderLineItem/describe'), ('quickActions', '/services/data/v52.0/sobjects/ReturnOrderLineItem/quickActions'), ('layouts', '/services/data/v52.0/sobjects/ReturnOrderLineItem/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/ReturnOrderLineItem')])"
False,ChangeEvent,ReturnOrderLineItem,False,False,False,False,False,False,False,False,False,False,,Return Order Line Item Change Event,Return Order Line Item Change Event,False,False,False,ReturnOrderLineItemChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ReturnOrderLineItemChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/ReturnOrderLineItemChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/ReturnOrderLineItemChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/ReturnOrderLineItemChangeEvent')])"
False,Feed,ReturnOrderLineItem,False,False,False,False,True,False,False,False,False,False,,Return Order Line Item Feed,Return Order Line Item Feed,False,False,False,ReturnOrderLineItemFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/ReturnOrderLineItemFeed/{ID}'), ('describe', '/services/data/v52.0/sobjects/ReturnOrderLineItemFeed/describe'), ('sobject', '/services/data/v52.0/sobjects/ReturnOrderLineItemFeed')])"
